,Open,High,Low,Close,Volume,Adj Close
1992-01-20,4.46148355553,4.481487,4.42146706339,27.99999,16172126.3759,4.481487
1992-01-21,4.461483,4.461483,4.3614465837,27.87501,25858910.902,4.461483
1992-01-22,4.38145531003,4.44147524578,4.38145531003,27.62499,204569529.204,4.421467
1992-01-23,4.42146675532,4.46148324468,4.40146331224,27.75,70731502.4851,4.441475
1992-01-24,4.42146658213,4.5415064423,4.42146658213,28.25001,54289466.7751,4.521503
1992-01-27,4.54150651161,4.6215346868,4.54150651161,28.62501,44068486.1853,4.581523
1992-01-28,4.601527,4.62153524662,4.58152355497,28.74999,36910234.5643,4.601527
1992-01-29,4.58152336307,4.62153505304,4.421467,27.62499,46081563.8215,4.421467
1992-01-30,4.44147482603,4.5415064423,4.44147482603,28.25001,18648180.6707,4.521503
1992-01-31,4.54150693661,4.58152342875,4.481487,27.99999,21735277.8692,4.481487
1992-02-03,4.48148651222,4.5415064423,4.46148306992,28.25001,17321121.4773,4.521503
1992-02-04,4.54150657912,4.70156293189,4.54150657912,29.00001,34271115.1985,4.641543
1992-02-05,4.70156330939,4.80159493671,4.68155506329,29.625,32132448.079,4.741575
1992-02-06,4.7215666383,4.92163468963,4.7215666383,30.50001,31562638.1875,4.881623
1992-02-07,4.921635,5.0016631859,4.7615834298,30.75,36662816.3202,4.921635
1992-02-10,4.96164620076,5.18172248978,4.94164275746,32.12499,45961605.7272,5.141706
1992-02-11,5.12170293754,5.32176619496,5.04167475362,31.62501,57858274.1361,5.061683
1992-02-12,5.06168245111,5.28175393103,5.06168245111,32.625,36021784.143,5.221734
1992-02-13,5.18172255645,5.2417424903,5.14170606615,32.49999,29871950.6158,5.201726
1992-02-14,5.12170306101,5.26174638426,5.10169481415,32.37501,19971488.145,5.181723
1992-02-18,5.18172324782,5.28175488372,5.161715,32.25,29322754.1621,5.161715
1992-02-19,5.12170293754,5.16171462871,5.04167475362,31.62501,26792347.1071,5.061683
1992-02-20,5.0816861323,5.201726,5.0816861323,32.49999,18820622.2083,5.201726
1992-02-21,5.24174311792,5.44180638699,5.22173487038,33.50001,33309554.548,5.361783
1992-02-24,5.36178206938,5.44180544248,5.34177382531,33.87501,28612370.6279,5.421802
1992-02-25,5.40179386364,5.44180555098,5.26174575553,33.0,25262857.7552,5.281754
1992-02-26,5.26174650536,5.32176644573,5.18172311926,33.12501,29058467.7227,5.301763
1992-02-27,5.32176582169,5.46181393333,5.30176237831,33.75,21441001.8227,5.401794
1992-02-28,5.42180249177,5.44180593607,5.381786,33.62499,18732525.7857,5.381786
1992-03-02,5.38178593534,5.40179418099,5.26174606466,33.24999,26987283.3202,5.321766
1992-03-03,5.34177424565,5.38178593534,5.30176255595,33.24999,14764469.4203,5.321766
1992-03-04,5.36178210628,5.38178554889,5.18172231318,32.625,23006107.7412,5.221734
1992-03-05,5.22173482143,5.22173482143,4.90162687169,31.5,38158568.3329,5.041675
1992-03-06,5.04167493976,5.04167493976,4.84160687336,31.125,27560840.7246,4.981655
1992-03-09,5.0416742069,5.221734,5.02166596269,32.625,14301499.2721,5.221734
1992-03-10,5.26174638426,5.26174638426,5.181723,32.37501,19397928.7482,5.181723
1992-03-11,5.14170644503,5.22173462993,5.06168306172,32.00001,14603272.2657,5.121703
1992-03-12,5.1417066336,5.1417066336,5.02166675264,31.5,18149593.1412,5.041675
1992-03-13,5.1217025567,5.20172593308,5.1217025567,32.12499,18800004.3001,5.141706
1992-03-16,5.161715,5.18172324782,5.12170330596,32.25,15499223.6108,5.161715
1992-03-17,5.16171420225,5.341774,5.16171420225,33.375,16275218.214,5.341774
1992-03-18,5.36178255571,5.44180593607,5.36178255571,33.62499,16344569.2266,5.381786
1992-03-19,5.40179389118,5.541842,5.40179389118,34.62501,20734362.002,5.541842
1992-03-20,5.52183388782,5.70189368851,5.50182564277,35.37501,40227885.2484,5.661882
1992-03-23,5.66188243129,5.66188243129,5.54184255502,34.74999,23465327.4188,5.561846
1992-03-24,5.56184593746,5.58185418381,5.44180606254,34.37499,13426163.6066,5.501826
1992-03-25,5.48182255524,5.52183424635,5.46181430889,34.37499,12425246.2024,5.501826
1992-03-26,5.52183382233,5.62186544322,5.50182557752,35.00001,15737271.855,5.601862
1992-03-27,5.60186193212,5.68188530723,5.50182551085,34.62501,29403357.1439,5.541842
1992-03-30,5.48182210989,5.48182210989,5.28175406742,33.375,24518729.6393,5.341774
1992-03-31,5.37003621853,5.41041567294,5.26909727279,32.75001,22502104.0344,5.289287
1992-04-01,5.269097,5.269097,5.16815805949,32.625,19058246.6028,5.269097
1992-04-02,5.269097,5.32966133333,5.02683966667,31.5,19994441.1727,5.087404
1992-04-03,4.92590078469,5.0470294528,4.88552133189,30.99999,22230905.7146,5.00665
1992-04-06,5.00664999792,5.20853272639,4.96627539028,32.12499,14275109.4993,5.188343
1992-04-07,5.16815846996,5.20853308034,4.946086,30.62499,15267028.8877,4.946086
1992-04-08,4.86533679398,4.9259011323,4.683643779,29.49999,55690569.6186,4.764393
1992-04-09,4.82495720874,4.9864653367,4.76439287203,30.50001,35787149.9646,4.925901
1992-04-10,5.04702977947,5.18834333797,5.02684005176,31.74999,26362048.2521,5.127779
1992-04-13,5.16815845541,5.22872279339,5.06721466203,31.74999,13450365.7972,5.127779
1992-04-14,5.14796895604,5.61229395272,5.14796895604,34.125,34535173.2922,5.511355
1992-04-15,5.53154445521,5.55172933767,5.45079038994,33.99999,25028342.7247,5.491165
1992-04-16,5.51135427406,5.5517288808,5.47097966732,34.25001,15956173.4969,5.531544
1992-04-20,5.45079027283,5.47098,5.3296616001,33.87501,20761599.5728,5.47098
1992-04-21,5.43060097649,5.69304806994,5.43060097649,34.74999,40930644.2063,5.612294
1992-04-22,5.61229327384,5.89493005949,5.53154405949,36.0,60828499.1717,5.814176
1992-04-23,5.79398621537,5.89493,5.69304727588,36.50001,28186143.9444,5.89493
1992-04-24,5.8343663397,6.05643397023,5.69304793201,35.75001,27236943.5233,5.773802
1992-04-27,5.75361166667,5.87474033333,5.75361166667,36.0,23850671.1871,5.814176
1992-04-28,5.79398660951,5.79398660951,5.57191898947,35.625,17367894.2897,5.753612
1992-04-29,5.77380145274,5.79398633396,5.69304739241,35.49999,12007066.7409,5.733422
1992-04-30,5.73342233753,5.75361206509,5.61229366247,35.12499,9490114.53715,5.672858
1992-05-01,5.69304793201,5.81417661142,5.69304793201,35.75001,18913357.359,5.773802
1992-05-04,5.79398653757,6.03624388193,5.79398653757,37.25001,23499597.1537,6.016059
1992-05-05,6.07662311879,6.13718745271,5.99586905851,37.74999,25535449.6581,6.096808
1992-05-06,6.11699805312,6.35925540175,6.09680832568,38.49999,35460224.6259,6.217937
1992-05-07,6.25831667865,6.29869128982,6.09680854369,38.00001,17837848.345,6.137188
1992-05-08,6.11699806475,6.15737267455,5.97567966273,37.37499,16888651.7384,6.036244
1992-05-11,6.03624366608,6.13718745271,6.03624366608,37.74999,15567949.6315,6.096808
1992-05-12,6.116998,6.15737260937,6.03624393611,37.875,15733268.9989,6.116998
1992-05-13,6.13718804871,6.29869133981,6.11699832039,38.625,22606124.4024,6.238127
1992-05-14,6.25831667865,6.25831667865,6.07662366067,38.00001,12729644.3516,6.137188
1992-05-15,5.99586966,6.11699834,5.89493070838,37.5,29239359.3326,6.056434
1992-05-18,6.11699760678,6.17756193952,6.01605866726,37.62501,17053973.0773,6.076623
1992-05-19,6.096808,6.15737233392,6.07662311879,37.74999,18987660.319,6.096808
1992-05-20,6.09680788082,6.11699760678,6.05643327404,37.62501,12612621.4132,6.076623
1992-05-21,6.09680821802,6.09680821802,5.99586927292,37.25001,12839239.2322,6.016059
1992-05-22,6.016059,6.05643360901,5.99586927292,37.25001,9729735.98065,6.016059
1992-05-26,5.995869,5.995869,5.77380139283,36.0,18248363.9986,5.814176
1992-05-27,5.83436572616,5.83436572616,5.77380139283,36.0,7054894.79507,5.814176
1992-05-28,5.83436645738,5.85455134092,5.65267343461,35.87499,16537577.8011,5.793987
1992-05-29,5.81417594132,5.95549433272,5.79398621537,36.50001,18677453.365,5.89493
1992-06-01,5.95549511653,5.99586972861,5.87474104723,36.99999,11505532.6621,5.97568
1992-06-02,5.97567966273,6.07662345495,5.91511532545,37.37499,17698534.2899,6.036244
1992-06-03,6.096808,6.13718745271,6.05643339243,37.74999,15005118.3777,6.096808
1992-06-04,6.137188,6.17756261117,6.11699827184,38.00001,19543059.7145,6.137188
1992-06-05,6.15737260937,6.15737260937,6.09680827274,37.875,18361672.2615,6.116998
1992-06-08,6.137188,6.15737288301,6.09680854369,38.00001,10677075.1106,6.137188
1992-06-09,6.15737260937,6.15737260937,6.09680827274,37.875,13937038.6422,6.116998
1992-06-10,6.13718811661,6.21793734048,6.11699838807,38.12499,18443402.3589,6.157373
1992-06-11,6.17756233663,6.17756233663,5.99586932673,37.875,21781382.7959,6.116998
1992-06-12,6.15737295162,6.17756268,6.056434,37.5,13652835.9758,6.056434
1992-06-15,6.016059,6.09680821802,5.97567954584,37.25001,9705588.10593,6.016059
1992-06-16,5.99586961129,6.07662367902,5.89493066049,36.87501,13166163.5622,5.955495
1992-06-17,5.89493005949,5.93530466667,5.632483,34.875,23375143.7865,5.632483
1992-06-18,5.6728575481,5.7738013327,5.6526726673,35.37501,21302141.7463,5.713237
1992-06-19,5.73342254343,5.81417661142,5.7132376603,35.75001,14681906.95,5.773802
1992-06-22,5.75361160675,5.7738013327,5.6122932154,35.37501,16639744.137,5.713237
1992-06-23,5.73342254343,5.8343663397,5.73342254343,35.75001,20705872.5673,5.773802
1992-06-24,5.77380172733,5.79398660951,5.753612,35.625,13049139.8273,5.753612
1992-06-25,5.77380178024,5.854551,5.75361205272,36.24999,23696494.6977,5.854551
1992-06-26,5.83436572616,6.03624360717,5.83436572616,37.125,21772096.3383,5.995869
1992-06-29,6.004012,6.06506973259,6.004012,36.87501,13085566.1691,6.004012
1992-06-30,6.06506920396,6.10577272727,6.00401147669,37.125,16219691.4991,6.044715
1992-07-01,6.10577326733,6.18718520576,6.08541906156,37.875,23337338.9023,6.166831
1992-07-02,6.26859226725,6.32965,6.2075345345,38.87499,33294308.6569,6.32965
1992-07-06,6.32964999226,6.32964999226,6.08541906156,37.875,13006337.8581,6.166831
1992-07-07,6.20753404753,6.24824245592,6.126127,37.62501,13776511.6412,6.126127
1992-07-08,6.12612720487,6.14647652513,5.98365754,37.5,15692730.47,6.105773
1992-07-09,6.14647705807,6.227889,6.10577352941,38.25,15851185.6907,6.227889
1992-07-10,6.26859226725,6.41106193854,6.24824294608,38.87499,25231447.8554,6.32965
1992-07-13,6.41106214531,6.43141635176,6.08541926528,37.74999,19460679.3963,6.146477
1992-07-14,6.18718520576,6.18718520576,6.08541906156,37.875,16590036.2763,6.166831
1992-07-15,6.16683099205,6.16683099205,5.94295426741,36.87501,19114286.6007,6.004012
1992-07-16,5.84118752267,5.90224524899,5.67836854737,35.625,34036847.1838,5.800484
1992-07-17,5.78013026869,5.88189641062,5.71907253739,35.87499,27676470.512,5.841188
1992-07-20,5.73942686388,6.04471552686,5.73942686388,36.87501,18961357.5677,6.004012
1992-07-21,6.14647644124,6.14647644124,5.78013006624,36.0,49440300.8628,5.861542
1992-07-22,5.82083866763,5.84118798828,5.65801479473,34.875,36341835.1291,5.678369
1992-07-23,5.69872286312,5.69872286312,5.41378354497,33.99999,47387736.4531,5.535899
1992-07-24,5.49519626374,5.57660820696,5.41378432051,34.125,33502511.3143,5.556254
1992-07-27,5.576608,5.61731152779,5.515550266,34.25001,13419061.7036,5.576608
1992-07-28,5.5969572666,5.69872341201,5.5969572666,34.74999,14959407.2555,5.658015
1992-07-29,5.69872293255,5.73942645652,5.59695679571,34.5,26224567.2351,5.617311
1992-07-30,5.61731079644,5.637665,5.5562530704,34.62501,13874165.5615,5.637665
1992-07-31,5.678369,5.71907252592,5.65801479473,34.875,9094671.37483,5.678369
1992-08-03,5.67836852249,5.69872272605,5.61731079644,34.62501,9630845.07167,5.637665
1992-08-04,5.596957,5.63766541007,5.55625347455,34.37499,13955235.3677,5.596957
1992-08-05,5.55625325186,5.55625325186,5.454492,33.50001,17415485.8704,5.454492
1992-08-06,5.45449267787,5.474842,5.43413847112,33.62499,11939519.0875,5.474842
1992-08-07,5.47484152535,5.53589925569,5.434138,33.375,15536116.3077,5.434138
1992-08-10,5.39343494238,5.39343494238,5.27131947112,32.625,22029149.7232,5.312023
1992-08-11,5.33237720661,5.49519620675,5.31202299986,33.62499,15526902.3689,5.474842
1992-08-12,5.49519620675,5.5155504135,5.45449267787,33.62499,9149946.26365,5.474842
1992-08-13,5.495196,5.55625373333,5.47484179402,33.75,10060150.7207,5.495196
1992-08-14,5.53589886684,5.65801431894,5.5155495479,34.62501,15084700.3256,5.637665
1992-08-17,5.61731120504,5.61731120504,5.57660767958,34.37499,6271933.08578,5.596957
1992-08-18,5.5969575293,5.5969575293,5.49519626374,34.125,8464529.33937,5.556254
1992-08-19,5.5562537271,5.5562537271,5.21026153347,32.75001,39324871.2589,5.332377
1992-08-20,5.39343494224,5.474842,5.33237720661,33.62499,34294794.5641,5.474842
1992-08-21,5.51555014416,5.51555014416,5.35272626735,33.24999,19110601.5467,5.413784
1992-08-24,5.35272646992,5.35272646992,5.16955326504,32.12499,21349260.677,5.230611
1992-08-25,5.21026092979,5.21026092979,5.04743707021,31.5,30722156.1797,5.128849
1992-08-26,5.12884906911,5.23061031926,5.10849486523,32.00001,16538447.2924,5.210261
1992-08-27,5.25096506077,5.39343473326,5.25096506077,32.75001,20586458.6317,5.332377
1992-08-28,5.33237667988,5.37308020474,5.25096474554,32.87499,9190482.57579,5.352726
1992-08-31,5.35272673802,5.43413868358,5.25096546953,32.49999,12348557.6845,5.291669
1992-09-01,5.35272626735,5.45449241151,5.33237694621,33.24999,16722697.6126,5.413784
1992-09-02,5.43413847112,5.49519620675,5.41378426437,33.62499,10225976.9962,5.474842
1992-09-03,5.49519599383,5.51555019979,5.31202279404,32.75001,11615236.3031,5.332377
1992-09-04,5.33237694621,5.45449241151,5.31202274046,33.24999,10546575.709,5.413784
1992-09-08,5.43413763095,5.43413763095,5.128849,31.5,23127294.2526,5.128849
1992-09-09,5.14920415214,5.14920415214,4.98638026256,30.99999,41467717.381,5.047438
1992-09-10,5.04743727138,5.108495,4.96603022296,31.37499,61145821.899,5.108495
1992-09-11,5.10849525797,5.16955298968,4.98637979456,30.75,27112659.67,5.006734
1992-09-14,5.10849532916,5.250965,5.0474375966,32.25,47238488.5445,5.250965
1992-09-15,5.16955252259,5.18990672619,5.08814547741,31.5,24389419.5364,5.128849
1992-09-16,5.06779147579,5.12884920441,5.00673374717,31.37499,18657343.2336,5.108495
1992-09-17,5.08814620652,5.08814620652,5.04743779348,31.125,14338478.1775,5.067792
1992-09-18,5.047438,5.06779220735,5.00673446991,30.99999,26874972.2616,5.047438
1992-09-21,5.04743752627,5.04743752627,4.94567626829,30.75,28675115.3546,5.006734
1992-09-22,5.00673393611,5.04743746186,4.925322,30.24999,24452063.2736,4.925322
1992-09-23,4.96603047373,5.04743752627,4.92532206285,30.75,21074726.5583,5.006734
1992-09-24,5.04743752627,5.06779173171,4.98637979456,30.75,15364761.7389,5.006734
1992-09-25,4.98637954275,5.108495,4.98637954275,31.37499,23363135.7102,5.108495
1992-09-28,5.10849486523,5.27131872701,5.10849486523,32.00001,23005687.7108,5.210261
1992-09-29,5.25096520653,5.27131941305,5.18990747157,32.12499,15193406.7095,5.230611
1992-09-30,5.2593764788,5.40318422235,5.21828432579,32.625,12862973.665,5.362097
1992-10-01,5.36209692379,5.42373022176,5.30046362581,32.75001,14328699.4047,5.382643
1992-10-02,5.38264258648,5.38264258648,5.21828385073,32.00001,12094518.414,5.259376
1992-10-05,5.19774285544,5.23883007522,4.97175081999,31.74999,12465056.4272,5.218284
1992-10-06,5.21828392507,5.30046329412,5.17719670588,31.875,20919902.44,5.23883
1992-10-07,5.23883022092,5.30046351764,5.197743,31.62501,7837889.99995,5.197743
1992-10-08,5.21828452512,5.23883060241,5.115564,31.125,10289283.3517,5.115564
1992-10-09,5.1155640776,5.15665130214,5.095018,30.99999,10614188.7143,5.095018
1992-10-12,5.11556348522,5.23883007522,5.11556348522,31.74999,5490538.8392,5.218284
1992-10-13,5.21828414513,5.23883022092,5.15665084841,31.62501,9880414.19882,5.197743
1992-10-14,5.19774285544,5.23883007522,5.17719678022,31.74999,7686389.31246,5.218284
1992-10-15,5.1771972233,5.21828444659,5.13611,31.25001,6173205.04156,5.13611
1992-10-16,5.156651,5.1771970764,5.13610985427,31.37499,7757576.04112,5.156651
1992-10-19,5.17719646949,5.505909,5.1566503955,33.50001,24287604.4479,5.505909
1992-10-20,5.52645014333,5.64971672593,5.4442757087,33.50001,26596624.4108,5.505909
1992-10-21,5.50590985349,5.526451,5.44427655263,33.62499,9360199.63192,5.526451
1992-10-22,5.58808414594,5.62917629915,5.50590970085,33.87501,12410296.2289,5.567543
1992-10-23,5.58808392421,5.6702632967,5.56754277909,34.125,10944571.1341,5.60863
1992-10-26,5.62917610881,5.85516322116,5.6086300329,35.37501,16488043.775,5.814076
1992-10-27,5.79353037943,5.81407645696,5.67026377562,34.74999,13563892.8,5.711351
1992-10-28,5.711351,5.73189707752,5.64971769809,34.74999,6576598.81016,5.711351
1992-10-29,5.73189707752,5.73189707752,5.67026377562,34.74999,6136698.63995,5.711351
1992-10-30,5.73189636928,5.75244244426,5.649717,34.37499,4802396.22746,5.649717
1992-11-02,5.67026362278,5.79353022328,5.64971754581,35.00001,17172534.908,5.752443
1992-11-03,5.75244315505,5.75244315505,5.67026377562,34.74999,16610338.377,5.711351
1992-11-04,5.71135092275,5.75244307725,5.69080977617,34.875,6027180.0069,5.731897
1992-11-05,5.75244285421,5.8140761529,5.69080955553,35.12499,7815986.0055,5.772984
1992-11-06,5.77298392382,5.87570937405,5.71135062595,35.25,12472357.0949,5.79353
1992-11-09,5.8140757804,5.93734236987,5.79352970526,35.625,14142518.321,5.855163
1992-11-10,5.8757088563,5.93734214874,5.8757088563,35.87499,12434026.6379,5.89625
1992-11-11,5.87570955409,5.97843007681,5.85516347729,36.24999,13881497.556,5.957884
1992-11-12,5.998976,6.0811504438,5.93734270182,36.50001,21770496.4616,5.998976
1992-11-13,6.04006307579,6.10169637248,5.99897585488,36.62499,19830190.2641,6.019517
1992-11-16,6.10169652008,6.10169652008,5.998976,36.50001,9663201.83345,5.998976
1992-11-17,5.97842929167,6.01951650922,5.89624992589,36.0,5118175.44495,5.916796
1992-11-18,5.95788329244,5.97842936681,5.89625,35.87499,6525491.07908,5.89625
1992-11-19,5.95788343816,5.9989755879,5.875709,35.75001,10139608.9672,5.875709
1992-11-20,5.91679629474,5.91679629474,5.855163,35.625,16367573.7977,5.855163
1992-11-23,5.87570947861,6.01951722242,5.83461732552,36.375,15361825.7636,5.97843
1992-11-24,5.95788392346,6.04006329897,5.93734277758,36.375,10973775.7237,5.97843
1992-11-25,5.99897625198,6.16333007715,5.99897625198,37.37499,13116691.6242,6.142784
1992-11-27,6.20441714597,6.2249632226,6.16332992337,37.62501,5362766.62307,6.183876
1992-11-30,6.2249633,6.2249633,6.06060947689,37.5,13627779.1389,6.16333
1992-12-01,6.16332959184,6.16332959184,6.01951692447,36.75,13330254.1712,6.040063
1992-12-02,6.06060907553,6.10169629592,6.01951692447,36.75,10747437.5681,6.040063
1992-12-03,6.06060885588,6.08115,6.0400627811,36.99999,3166916.58568,6.08115
1992-12-04,6.08115069923,6.16333007715,6.06060955275,37.37499,6357561.49834,6.142784
1992-12-07,6.14278329368,6.16332936847,6.0400627811,36.99999,4773191.28043,6.08115
1992-12-08,6.122242,6.1633292179,6.10169592572,37.25001,5844649.6571,6.122242
1992-12-09,6.12224259637,6.12224259637,5.97842992372,36.50001,8788877.37591,5.998976
1992-12-10,5.99897566461,5.99897566461,5.83461692487,35.625,15151915.9245,5.855163
1992-12-11,5.89624985229,5.97842921704,5.8757087091,36.12501,11296857.4266,5.937342
1992-12-14,5.93734285386,5.957884,5.89625070024,36.24999,7916378.02767,5.957884
1992-12-15,5.93734255819,6.019517,5.9167964824,36.62499,7571394.44178,6.019517
1992-12-16,6.01951722242,6.12224267448,5.95788392346,36.375,12631159.0167,5.97843
1992-12-17,5.97842970408,6.040063,5.93734248369,36.75,8283266.2507,6.040063
1992-12-18,6.060609,6.08115014461,5.99897570485,36.87501,19315452.7451,6.060609
1992-12-21,6.08115040443,6.204417,6.06060925895,37.74999,15148264.5514,6.204417
1992-12-22,6.24550947527,6.36877607721,6.22496339806,38.625,22975201.3553,6.34823
1992-12-23,6.327684,6.36877615492,6.28659677574,38.49999,12956063.9732,6.327684
1992-12-24,6.36877615492,6.40986337919,6.327684,38.49999,5547122.9099,6.327684
1992-12-28,6.32768384607,6.47149652348,6.32768384607,38.75001,8233982.24918,6.368776
1992-12-29,6.32768384607,6.47149652348,6.32768384607,38.75001,18563422.6278,6.368776
1992-12-30,6.33564643596,6.45987479745,6.33564643596,38.75001,9642725.58728,6.418467
1992-12-31,6.43916779346,6.45987417476,6.39776,38.625,7221177.80286,6.39776
1993-01-04,6.4184663813,6.43916779346,6.35635220654,38.625,10329164.0355,6.39776
1993-01-05,6.35635217444,6.41846634889,6.294238,38.00001,19522717.8154,6.294238
1993-01-06,6.27353243361,6.356353,6.25282604973,38.37501,13515029.355,6.356353
1993-01-07,6.35635235236,6.377053765,6.232124,37.62501,25276838.5013,6.232124
1993-01-08,6.23212420423,6.29423838245,6.12859726111,37.875,14569137.4492,6.273532
1993-01-11,6.29423881749,6.37705441475,6.29423881749,38.37501,13266897.618,6.356353
1993-01-12,6.31493944395,6.4184663813,6.31493944395,38.625,19549885.4287,6.39776
1993-01-13,6.43916823457,6.50128241358,6.41846682099,39.12501,19337975.9517,6.480581
1993-01-14,6.52198884446,6.687625,6.50128246159,40.37499,35942880.0157,6.687625
1993-01-15,6.708331,6.79115155761,6.68762461831,40.5,22654248.8735,6.708331
1993-01-18,6.70833163636,6.91538056547,6.68762525271,41.25,16065171.7658,6.83256
1993-01-19,6.8739676169,7.12242433762,6.74973925653,41.625,58598938.1079,6.894674
1993-01-20,6.91538030415,6.91538030415,6.66692358627,40.37499,49332938.5673,6.687625
1993-01-21,6.77044553774,6.77044553774,6.52198882075,39.75,32876551.2933,6.584103
1993-01-22,6.62551041246,6.7083309697,6.58410261841,39.87501,15673958.3176,6.604809
1993-01-25,6.60480917731,6.64621697248,6.52198861785,39.50001,8742569.30531,6.542695
1993-01-26,6.60480882599,6.666923,6.58410244494,40.25001,18510267.8792,6.666923
1993-01-27,6.74973888261,6.91538,6.72903746978,41.75001,41481472.2704,6.91538
1993-01-28,6.9567877037,6.97749408539,6.68762461831,40.5,26149827.7291,6.708331
1993-01-29,6.74973941445,6.74973941445,6.68762523282,40.62501,10791013.942,6.729038
1993-02-01,6.77044561696,6.8118534139,6.72903782003,41.00001,16956273.1163,6.791152
1993-02-02,6.83255938178,6.85326576355,6.77044520558,41.12499,9637292.75089,6.811853
1993-02-03,6.81185343671,6.9153803831,6.81185343671,41.625,14031216.3418,6.894674
1993-02-04,7.01890179373,7.03960817517,6.91537982483,42.12501,23699300.4587,6.977494
1993-02-05,6.9981960525,7.12242441419,6.9981960525,42.87501,31117894.072,7.101723
1993-02-08,7.081016,7.10172238152,7.03960820609,42.75,7808000.29261,7.081016
1993-02-09,7.03960838204,7.06030979495,6.97749420505,42.375,14397075.5682,7.018902
1993-02-10,7.018902,7.018902,6.95678782301,42.375,12489902.2668,7.018902
1993-02-11,7.01890261614,7.10172318244,6.99819623228,42.50001,15599698.199,7.039609
1993-02-12,7.06031036399,7.08101674771,6.936082,41.87499,13640000.9266,6.936082
1993-02-16,6.91537990946,6.91537990946,6.56339626646,40.5,28283398.6576,6.708331
1993-02-17,6.66692338223,6.68762479534,6.58410282243,40.125,29058583.2512,6.646217
1993-02-18,6.81185333419,6.81185333419,6.52198882075,39.75,19895819.5217,6.584103
1993-02-19,6.60480905876,6.811853,6.58410267699,41.12499,23614174.5698,6.811853
1993-02-22,6.77044583772,6.936082,6.74973945401,41.87499,14991141.6372,6.936082
1993-02-23,6.91538012027,6.93608153346,6.68762482218,40.74999,21813860.3386,6.749739
1993-02-24,6.83256001972,6.95678838371,6.79115222143,41.87499,15873186.5782,6.936082
1993-02-25,6.93608179708,6.93608179708,6.81185343671,41.625,10497602.9324,6.894674
1993-02-26,6.87396714609,6.89467352778,6.62551044239,40.5,89198840.9636,6.708331
1993-03-01,6.83255979694,6.85326617997,6.72903782003,41.00001,15954690.2244,6.791152
1993-03-02,6.81185363601,6.936082,6.79115222143,41.87499,14326438.3653,6.936082
1993-03-03,6.93608161743,7.01890217857,6.915380204,42.0,20261678.2343,6.956788
1993-03-04,6.97749453992,6.97749453992,6.77044561696,41.00001,12457300.4159,6.791152
1993-03-05,6.81185379928,6.87396798277,6.72903820072,40.875,15603320.2982,6.770446
1993-03-08,6.79115222143,6.936082,6.79115222143,41.87499,14040271.8342,6.936082
1993-03-09,6.93608187165,7.101723,6.93608187165,42.87501,23353362.7941,7.101723
1993-03-10,7.10172247133,7.30876641265,7.08101608954,44.00001,23748201.9351,7.288065
1993-03-11,7.28806493893,7.28806493893,7.14313020591,43.37499,15445749.5271,7.184538
1993-03-12,7.06030961848,7.10172238152,6.99819544304,42.75,14947674.8817,7.081016
1993-03-15,7.081016,7.10172238152,6.97749403065,42.75,12616685.2327,7.081016
1993-03-16,6.99819587583,7.22595117928,6.99819587583,43.25001,20078748.7568,7.163837
1993-03-17,7.16383691828,7.16383691828,6.956788,42.0,27028249.2438,6.956788
1993-03-18,6.95678779478,7.03960835348,6.8325594413,41.75001,19495549.383,6.91538
1993-03-19,6.97749411595,6.97749411595,6.811853,41.12499,23871362.2358,6.811853
1993-03-22,6.74973905668,6.853266,6.72903764332,41.37501,16287947.8892,6.853266
1993-03-23,6.85326594246,6.89467373796,6.72903758682,40.74999,16429220.1205,6.749739
1993-03-24,6.77044514534,6.8118529394,6.45987426712,39.87501,30723059.2723,6.604809
1993-03-25,6.60480958571,6.68762518115,6.54269540455,39.99999,22541953.7696,6.625511
1993-03-26,6.64621743478,6.79115218163,6.62551105119,40.62501,25269591.5606,6.729038
1993-03-29,6.79115158736,6.85326576355,6.79115158736,41.12499,13265087.7857,6.811853
1993-03-30,6.81185317782,6.81185317782,6.72903758682,40.74999,9745963.34125,6.749739
1993-03-31,6.78397587336,6.80484630034,6.72135457302,40.37499,11445586.3438,6.742225
1993-04-01,6.804846,6.93008859515,6.78397557394,40.74999,12877408.026,6.804846
1993-04-02,6.80484546318,6.80484546318,6.44999314148,38.87499,18211257.7368,6.491739
1993-04-05,6.55436083057,6.658733,6.42911823502,39.87501,24547558.9714,6.658733
1993-04-06,6.67960359879,6.67960359879,6.554361,39.24999,9455049.73116,6.554361
1993-04-07,6.5752359751,6.721354,6.49173924519,40.25001,35188309.3438,6.721354
1993-04-08,6.7630998601,6.8048457202,6.7004785651,40.25001,19161612.6748,6.721354
1993-04-12,6.88834212389,7.076206,6.86746668998,42.375,21015615.5714,7.076206
1993-04-13,7.18057370314,7.36843759372,7.15970327733,43.37499,35536831.9032,7.243195
1993-04-14,7.30581645875,7.30581645875,7.07620670175,42.75,13482832.8964,7.138828
1993-04-15,7.13882716364,7.20144845455,6.86746656646,41.25,21998308.8819,6.888342
1993-04-16,6.88834256475,6.909218,6.78397540791,41.37501,16170417.4775,6.909218
1993-04-19,6.88834215056,6.88834215056,6.72135370772,40.62501,10680273.0457,6.783975
1993-04-20,6.783975295,6.8048457202,6.47086882,40.25001,38298074.161,6.721354
1993-04-21,6.7213537265,6.76309958491,6.51261441509,39.75,43425325.3723,6.637857
